Mass,Abundance,C,H,O,N,C13,S,P,Na,Error_ppm,Candidates,CalMass,AlignMasses,NeutralMass,sn,resolution,rel_abu,peak_index,El_comp,Sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,NKM,KMD-CH2,KMD-CO2,KMD-H2,KMD-O2,KMD-H2O,KMD-CHO,KMD-OCH2,KMD-C6H4O,Ymet,Molecular formula,Outline,Specifics,MSCC,CRAM,IOS
299.114452,37882340.0,14,20,7,0,0,0,0,0,0.0037899335833537,1,299.113627412249,299.113627667258,300.120904134138,277.52,339057.1,0.197142903414604,855,CHO,Altamaha_PP48_000107-4_p08,5.0,-2.0,0.0,0.14286,0.5,1.42857,0.0,0.0,,,-0.42857,72.51429,0.5,299.0,0.2209123373,0.1822318931,2.2093071714,0.2081720972,0.0622967859,0.084821641,0.0078292441,0.0278570607,0.13355151647711158,C14H20O7,PUCs,Lignin-like,Not Matched,,
299.12957,1633767.9,18,20,4,0,0,0,0,0,0.244836681550101,1,299.128745358778,299.128809179179,300.136085646059,9.69,320256.9,0.0085022664204898,856,CHO,Altamaha_PP48_000107-4_p08,9.0,5.0,0.35714,0.4375,0.22222,1.11111,0.0,0.0,,,-0.66667,79.3,0.22222,299.0,0.2056743711,0.1974904199,2.1941706149,0.223431947,0.0470507302,0.1000751998,0.0230788762,0.0431077143,0.0995043383386452,C18H20O4,PUCs,Lignin-like,Not Matched,,
299.150827,8978928.0,15,24,6,0,0,0,0,0,0.002814938195037,1,299.150002283591,299.150012881044,300.157289347924,63.96,328688.6,0.0467271012157824,857,CHO,Altamaha_PP48_000107-4_p08,4.0,-2.0,0.0,0.08333,0.4,1.6,0.0,0.0,,,-0.8,83.1,0.4,299.0,0.1845679651,0.218625305,2.1732046734,0.2445686645,0.0259331192,0.1212032036,0.0442014411,0.064231694,0.11665741087660482,C15H24O6,UAAs,Aliphatic-like,Not Matched,,
299.187134,1472252.9,16,28,5,0,0,0,0,0,0.0012926005708388,1,299.186309155161,299.186397930451,300.193674397331,8.5,401590.2,0.0076617286911677,858,CHO,Altamaha_PP48_000107-4_p08,3.0,-2.0,0.0,0.03704,0.3125,1.75,0.0,0.0,,,-1.125,92.3625,0.3125,299.0,0.1482235929,0.2550187168,2.1371021755,0.2809652318,0.0104305474,0.1575847661,0.0805736381,0.1006063272,0.10355751078503364,C16H28O5,UAAs,Aliphatic-like,Not Matched,,
299.223821,1405962.3,17,32,4,0,0,0,0,0,0.329929857126259,1,299.222996025374,299.222882103581,300.230158570461,8.01,365359.0,0.0073167467984679,859,CHO,Altamaha_PP48_000107-4_p08,2.0,-2.0,0.0,0.0,0.23529,1.88235,0.0,0.0,,,-1.41176,100.53529,0.23529,299.0,0.1118792207,0.2914121287,2.1009996775,0.317361799,0.0467942141,0.1939663287,0.1169458351,0.1369809604,0.09310266215343355,C17H32O4,UAAs,Lipid-like,Not Matched,,
300.036938,1310643.5,11,11,9,1,0,0,0,0,0.0187855151539336,1,300.036110145575,300.036110145575,301.043386612455,7.3,293704.0,0.0068206996962563,860,CHON,Altamaha_PP48_000107-4_p08,7.0,-2.0,0.0,0.27273,0.81818,1.0,0.09091,0.0,inf,0.0,0.90909,34.39091,0.90909,300.0,0.2989166169,0.1054716673,2.2934473942,0.1314919197,0.1398115973,0.0077608191,0.069469167,0.0493795469,0.22778447535491525,C11H11O9N,PUCs,Tannin-like,Not Matched,CRAM,
300.052194,1275833.1,15,11,6,1,0,0,0,0,0.0658120655164386,1,300.051366091484,300.051380437311,301.058656904191,7.04,346882.2,0.0066395434285858,862,CHON,Altamaha_PP48_000107-4_p08,11.0,5.0,0.5,0.63636,0.4,0.73333,0.06667,0.0,inf,0.0,0.26667,52.7,0.46667,300.0,0.2836786508,0.1207301941,2.2783108378,0.1467517694,0.1245655416,0.0230143779,0.0542195348,0.0341288934,0.14383976080497934,C15H11O6N,PPAs,Polyphenol-like,Not Matched,,
300.073333,3125568.8,12,15,8,1,0,0,0,0,0.0143386708296009,1,300.07250501653,300.072485679536,301.079762146416,20.71,337909.4,0.0162657245580421,863,CHON,Altamaha_PP48_000107-4_p08,6.0,-2.0,0.0,0.14286,0.66667,1.25,0.08333,0.0,inf,0.0,0.33333,50.8,0.75,300.0,0.2625722447,0.1418650792,2.2573448963,0.167888487,0.1034479306,0.0441423816,0.03309697,0.0130049137,0.18266587736637985,C12H15O8N,PUCs,Lignin-like,Not Matched,,
300.109654,2571598.0,13,19,7,1,0,0,0,0,0.0867102043717556,2,300.108825887735,300.108849393077,301.116125859957,16.62,376902.4,0.0133828136312379,865,CHON,Altamaha_PP48_000107-4_p08,5.0,-2.0,0.0,0.05882,0.53846,1.46154,0.07692,0.0,inf,0.0,-0.15385,64.68462,0.61538,300.0,0.2262278725,0.178258491,2.2212423983,0.2042850542,0.067084264,0.0805239442,0.003275227,0.0233697195,0.15439347988952867,C13H19O7N,PUCs,Lignin-like,Not Matched,,
301.003306,1676948.8,11,10,8,0,0,1,0,0,0.0295518696035308,2,301.002474714906,301.002370445869,302.009646912749,10.01,368488.6,0.0087269834785717,867,CHOS,Altamaha_PP48_000107-4_p08,7.0,-1.0,0.0,0.33333,0.72727,0.90909,0.0,0.0,,,0.72727,39.57273,0.72727,301.0,0.3337397467,0.0719508558,2.3346938408,0.0980549055,0.174122335,0.0260746668,0.1035533693,0.0833990514,0.21408670999141455,C11H10O8S,PUCs,Tannin-like,Not Matched,CRAM,
301.021015,2104731.3,11,10,10,0,0,0,0,0,0.219004101585565,1,301.020183651956,301.020186220359,302.027462687239,13.17,344152.7,0.0109531998126196,868,CHO,Altamaha_PP48_000107-4_p08,7.0,-3.0,0.0,0.33333,0.90909,0.90909,0.0,0.0,,,0.90909,34.39091,0.90909,301.0,0.3165461466,0.0891676553,2.3176146652,0.1152731978,0.1569196072,0.0088634729,0.086346606,0.0661911355,0.22563546086301445,C11H10O10,PUCs,Tannin-like,Not Matched,,
301.036217,5389473.0,15,10,7,0,0,0,0,0,0.0423604520029592,1,301.035385597914,301.035389003483,302.042665470363,37.44,344956.4,0.0280472736133675,869,CHO,Altamaha_PP48_000107-4_p08,11.0,4.0,0.5,0.65217,0.46667,0.66667,0.0,0.0,,,0.26667,52.7,0.46667,301.0,0.3013081805,0.1044261821,2.3024781088,0.1305330475,0.1416735515,0.0063900859,0.0710969739,0.050940482,0.1429798337590667,C15H10O7,PPAs,Polyphenol-like,Not Matched,,
301.039547,3957922.0,12,14,7,0,0,1,0,0,0.0225081024563918,1,301.038715586076,301.038753825703,302.046030292583,26.86,335864.7,0.0205973610544791,870,CHOS,Altamaha_PP48_000107-4_p08,6.0,-1.0,0.0,0.2,0.58333,1.16667,0.0,0.0,,,0.16667,55.55,0.58333,301.0,0.2973953746,0.1083442677,2.2985913428,0.1344514728,0.1377586683,0.0103068957,0.0671811723,0.0470244181,0.1737508973011268,C12H14O7S,PUCs,Lignin-like,Not Matched,CRAM,
301.057381,29322408.0,12,14,9,0,0,0,0,0,0.113173235259339,1,301.056549522676,301.056539766955,302.063816233835,214.27,331116.2,0.152596292843251,872,CHO,Altamaha_PP48_000107-4_p08,6.0,-3.0,0.0,0.2,0.75,1.16667,0.0,0.0,,,0.33333,50.8,0.75,301.0,0.2802017744,0.1255610672,2.2815121673,0.151669765,0.1205559405,0.0275180897,0.049974409,0.0298165023,0.1812812966002339,C12H14O9,PUCs,Tannin-like,Not Matched,,
301.072636,7303342.0,16,14,6,0,0,0,0,0,0.150627490459789,1,301.071804468441,301.071807216527,302.079083683407,51.58,331022.1,0.0380072098637471,874,CHO,Altamaha_PP48_000107-4_p08,10.0,4.0,0.4,0.53846,0.375,0.875,0.0,0.0,,,-0.125,63.8625,0.375,301.0,0.2649638083,0.140819594,2.2663756108,0.1669296148,0.1053098849,0.0427716485,0.0347247769,0.0145658487,0.12378758265353049,C16H14O6,PPAs,Polyphenol-like,Not Matched,CRAM,
301.076028,3064495.3,13,18,6,0,0,1,0,0,0.188155631572955,1,301.075196456381,301.075189372026,302.082465838906,20.26,345767.3,0.0159478928952754,875,CHOS,Altamaha_PP48_000107-4_p08,5.0,-1.0,0.0,0.11111,0.46154,1.38462,0.0,0.0,,,-0.30769,69.06923,0.46154,301.0,0.2610510024,0.1447376795,2.2624888449,0.17084804,0.1013950017,0.0466884583,0.0308089753,0.0106497849,0.1462046581771811,C13H18O6S,PUCs,Lignin-like,Not Matched,CRAM,
301.093773,33320118.0,13,18,8,0,0,0,0,0,0.132601824627309,1,301.092941393291,301.092931146753,302.100207613633,243.81,335717.3,0.173400714017065,877,CHO,Altamaha_PP48_000107-4_p08,5.0,-3.0,0.0,0.11111,0.61538,1.38462,0.0,0.0,,,-0.15385,64.68462,0.61538,301.0,0.2438574023,0.161954479,2.2454096693,0.1880663323,0.0841922739,0.0638996522,0.013602212,0.0065581309,0.1515002248148632,C13H18O8,PUCs,Lignin-like,Not Matched,,
301.109041,4923579.5,17,18,5,0,0,0,0,0,0.148535668045011,1,301.108209339004,301.108192096336,302.115468563216,33.99,322525.2,0.025622724409913,879,CHO,Altamaha_PP48_000107-4_p08,9.0,4.0,0.33333,0.44828,0.29412,1.05882,0.0,0.0,,,-0.47059,73.71176,0.29412,301.0,0.2286194361,0.1772130058,2.2302731129,0.2033261821,0.0689462182,0.079153211,0.0016474201,0.0218087845,0.1091379444496596,C17H18O5,PUCs,Lignin-like,Not Matched,,
301.130149,11039939.0,14,22,7,0,0,0,0,0,0.101276178807331,1,301.12931726395,301.129307193256,302.136583660136,79.19,330896.1,0.0574527768870698,881,CHO,Altamaha_PP48_000107-4_p08,4.0,-3.0,0.0,0.04762,0.5,1.57143,0.0,0.0,,,-0.57143,76.58571,0.5,301.0,0.2075130301,0.1983478909,2.2093071714,0.2244628996,0.0478286072,0.1002812148,0.022769985,0.0429327642,0.13012341991486204,C14H22O7,UAAs,Aliphatic-like,Not Matched,,
301.145339,1861832.8,18,22,4,0,0,0,0,0,0.134860790136969,1,301.144507209936,301.144573476152,302.151849943032,11.37,381024.2,0.0096891354616568,882,CHO,Altamaha_PP48_000107-4_p08,8.0,4.0,0.28571,0.375,0.22222,1.22222,0.0,0.0,,,-0.77778,82.46667,0.22222,301.0,0.1922750639,0.2136064177,2.1941706149,0.2397227494,0.0325825516,0.1155347736,0.0380196171,0.0581834177,0.09758880043622577,C18H22O4,PUCs,Lignin-like,Not Matched,,
301.166493,3579600.5,15,26,6,0,0,0,0,0,0.195161884914375,1,301.16566113471,301.16572107296,302.17299753984,24.06,344346.5,0.0186285439504098,883,CHO,Altamaha_PP48_000107-4_p08,3.0,-3.0,0.0,0.0,0.4,1.73333,0.0,0.0,,,-0.93333,86.9,0.4,301.0,0.1711686579,0.2347413027,2.1732046734,0.2608594669,0.0114649406,0.1366627774,0.059142182,0.0793073974,0.1140332374017265,C15H26O6,UAAs,Aliphatic-like,Not Matched,,
302.031547,2063628.8,14,9,7,1,0,0,0,0,0.0627973338963307,1,302.030712054878,302.030644211892,303.037920678772,12.86,354704.2,0.0107392989240368,885,CHON,Altamaha_PP48_000107-4_p08,11.0,4.0,0.5,0.68421,0.5,0.64286,0.07143,0.0,inf,0.0,0.57143,44.01429,0.57143,302.0,0.3066237157,0.10045278,2.3144133357,0.1266460046,0.1464610296,0.0020923891,0.075650991,0.0554278232,0.16487818733621123,C14H9O7N,PAs,Cond. aromatic-like,Not Matched,,
302.067941,2819610.0,15,13,6,1,0,0,0,0,0.130011404939128,1,302.067105925149,302.067050091334,303.074326558214,18.45,364648.6,0.0146734890689659,887,CHON,Altamaha_PP48_000107-4_p08,10.0,4.0,0.375,0.54545,0.4,0.86667,0.06667,0.0,inf,0.0,0.13333,56.5,0.46667,302.0,0.2702793435,0.1368461918,2.2783108378,0.1630425719,0.110097363,0.0384739517,0.039278794,0.0190531899,0.13987099590432794,C15H13O6N,PPAs,Polyphenol-like,Not Matched,CRAM,
302.089123,1917985.8,12,17,8,1,0,0,0,0,0.257763816646803,1,302.088287849639,302.088218187851,303.095494654731,11.78,373180.4,0.0099813604259922,889,CHON,Altamaha_PP48_000107-4_p08,5.0,-3.0,0.0,0.0,0.66667,1.41667,0.08333,0.0,inf,0.0,0.16667,55.55,0.75,302.0,0.2491729375,0.1579810769,2.2573448963,0.1841792894,0.088979752,0.0596019554,0.0181562291,0.0020707897,0.17631271698408546,C12H17O8N,PUCs,Lignin-like,Not Matched,,
303.01552,3116916.5,14,8,8,0,0,0,0,0,0.146969019383264,1,303.01468154301,303.014685448523,304.021961915403,20.64,369599.3,0.0162206972565814,894,CHO,Altamaha_PP48_000107-4_p08,11.0,3.0,0.5,0.7,0.57143,0.57143,0.0,0.0,,,0.57143,44.01429,0.57143,303.0,0.3242532455,0.084148768,2.3385806068,0.1104272827,0.1635690395,0.0145319028,0.09252843,0.0722394118,0.16374930019748496,C14H8O8,PAs,Cond. aromatic-like,Not Matched,,
303.018865,2018677.8,11,12,8,0,0,1,0,0,0.103123835754895,2,303.018026531056,303.018042937374,304.025319404254,12.53,350511.7,0.010505370115748,895,CHOS,Altamaha_PP48_000107-4_p08,6.0,-2.0,0.0,0.16667,0.72727,1.09091,0.0,0.0,,,0.54545,44.75455,0.72727,303.0,0.3203404395,0.0880668535,2.3346938408,0.1143457079,0.1596541563,0.010615093,0.0886126285,0.0683233479,0.20541182160105934,C11H12O8S,PUCs,Tannin-like,Not Matched,,
303.03661,3574140.3,11,12,10,0,0,0,0,0,0.0167546102378371,1,303.035771467637,303.035765045197,304.043041512077,24.02,328352.7,0.0186001286075027,897,CHO,Altamaha_PP48_000107-4_p08,6.0,-4.0,0.0,0.16667,0.90909,1.09091,0.0,0.0,,,0.72727,39.57273,0.90909,303.0,0.3031468394,0.1052836531,2.3176146652,0.1315640002,0.1424514285,0.0065961009,0.0714058651,0.0511154321,0.21602042466143218,C11H12O10,PUCs,Tannin-like,Not Matched,,
303.051915,12894082.0,15,12,7,0,0,0,0,0,0.130637300442857,1,303.051076412936,303.051065994376,304.058342461256,92.88,336981.5,0.0671018939787242,899,CHO,Altamaha_PP48_000107-4_p08,10.0,3.0,0.375,0.56522,0.46667,0.8,0.0,0.0,,,0.13333,56.5,0.46667,303.0,0.2879088733,0.1205421799,2.3024781088,0.14682385,0.1272053728,0.0218496597,0.056156233,0.0358647785,0.13905773352616324,C15H12O7,PPAs,Polyphenol-like,Not Matched,CRAM,
303.055298,3975043.0,12,16,7,0,0,1,0,0,0.0857013326069716,1,303.054459400845,303.054423149911,304.061699616791,26.98,353865.8,0.020686460187462,900,CHOS,Altamaha_PP48_000107-4_p08,5.0,-2.0,0.0,0.06667,0.58333,1.33333,0.0,0.0,,,0.0,60.3,0.58333,303.0,0.2839960674,0.1244602654,2.2985913428,0.1507422752,0.1232904897,0.0257664696,0.0522404315,0.0319487147,0.16799296050238682,C12H16O7S,PUCs,Lignin-like,Not Matched,,
303.063319,1529734.0,14,12,6,2,0,0,0,0,0.432342059453678,2,303.062480372177,303.062391123369,304.069667590249,8.91,376799.4,0.0079608652003027,901,CHON,Altamaha_PP48_000107-4_p08,10.0,4.0,0.33333,0.55556,0.42857,0.85714,0.14286,0.0,inf,0.0,0.42857,48.08571,0.57143,303.0,0.2755948788,0.1328727897,2.2902460647,0.1591555289,0.1148848411,0.0341762549,0.0438328111,0.0235405311,0.16075786631431244,C14H12O6N2,PPAs,Polyphenol-like,Not Matched,,
303.073005,12574602.0,12,16,9,0,0,0,0,0,0.0051125178190294,1,303.072166337556,303.072154091008,304.079430557888,90.52,337104.6,0.0654392930205232,903,CHO,Altamaha_PP48_000107-4_p08,5.0,-4.0,0.0,0.06667,0.75,1.33333,0.0,0.0,,,0.16667,55.55,0.75,303.0,0.2668024672,0.1416770649,2.2815121673,0.1679605675,0.1060877618,0.0429776635,0.0350336681,0.0147407989,0.1750224332462339,C12H16O9,PUCs,Tannin-like,Not Matched,,
303.08827,13672335.0,16,16,6,0,0,0,0,0,0.0699155481674123,1,303.087431282993,303.087433040267,304.094709507147,98.63,330160.8,0.0711519884557582,905,CHO,Altamaha_PP48_000107-4_p08,9.0,3.0,0.3,0.46154,0.375,1.0,0.0,0.0,,,-0.25,67.425,0.375,303.0,0.2515645011,0.1569355917,2.2663756108,0.1832204172,0.0908417062,0.0582312223,0.019784036,0.0005098547,0.1208368807165941,C16H16O6,PUCs,Lignin-like,Not Matched,CRAM,
303.091656,2655632.3,13,20,6,0,0,1,0,0,0.0523888610386337,1,303.09081727089,303.090798529071,304.098074995951,17.23,377644.7,0.0138201352404208,906,CHOS,Altamaha_PP48_000107-4_p08,4.0,-2.0,0.0,0.0,0.46154,1.53846,0.0,0.0,,,-0.46154,73.45385,0.46154,303.0,0.2476516952,0.1608536772,2.2624888449,0.1871388425,0.086926823,0.0621480321,0.0158682345,0.0044259185,0.14210617723140057,C13H20O6S,UAAs,Aliphatic-like,Not Matched,,
303.109364,7923607.0,13,20,8,0,0,0,0,0,0.0389601367872584,1,303.108525207592,303.108529303526,304.115805770406,56.15,337078.3,0.0412351214179557,908,CHO,Altamaha_PP48_000107-4_p08,4.0,-4.0,0.0,0.0,0.61538,1.53846,0.0,0.0,,,-0.30769,69.06923,0.61538,303.0,0.2304580951,0.1780704767,2.2454096693,0.2043571348,0.0697240952,0.0793592261,0.0013385288,0.0216338344,0.14710393493303595,C13H20O8,UAAs,Aliphatic-like,Not Matched,,
303.124646,7712668.5,17,20,5,0,0,0,0,0,0.0788051978117256,1,303.123807152963,303.123821252729,304.131097719609,54.6,320514.1,0.0401373796118286,910,CHO,Altamaha_PP48_000107-4_p08,8.0,3.0,0.25,0.37931,0.29412,1.17647,0.0,0.0,,,-0.58824,77.06471,0.29412,303.0,0.2152201289,0.1933290035,2.2302731129,0.2196169845,0.0544780396,0.0946127849,0.016588161,0.0368844879,0.10683782929579488,C17H20O5,PUCs,Lignin-like,Not Matched,CRAM,
303.145741,3296676.3,14,24,7,0,0,0,0,0,0.0048514898241926,1,303.14490207755,303.144925182629,304.152201649509,21.97,359610.9,0.0171561824691958,912,CHO,Altamaha_PP48_000107-4_p08,3.0,-4.0,0.0,0.0,0.5,1.71429,0.0,0.0,,,-0.71429,80.65714,0.5,303.0,0.1941137229,0.2144638886,2.2093071714,0.240753702,0.0333604285,0.1157407886,0.0377107258,0.0580084676,0.12686690868241968,C14H24O7,UAAs,Aliphatic-like,Not Matched,,
303.161082,2932137.8,18,24,4,0,0,0,0,0,0.0164602278174195,1,303.160243022705,303.160187798586,304.167464265466,19.27,325355.1,0.015259093263608,913,CHO,Altamaha_PP48_000107-4_p08,7.0,3.0,0.21429,0.3125,0.22222,1.33333,0.0,0.0,,,-0.88889,85.63333,0.22222,303.0,0.1788757567,0.2297224154,2.1941706149,0.2560135518,0.0181143729,0.1309943474,0.052960358,0.0732591212,0.09574562084445709,C18H24O4,PUCs,Lignin-like,Not Matched,CRAM,
304.047093,3788013.8,14,11,7,1,0,0,0,0,0.0198701667630431,1,304.046250851327,304.046269184655,305.053545651535,25.6,346115.6,0.0197131444020244,914,CHON,Altamaha_PP48_000107-4_p08,10.0,3.0,0.33333,0.57895,0.5,0.78571,0.07143,0.0,inf,0.0,0.42857,48.08571,0.57143,304.0,0.2932244085,0.1165687777,2.3144133357,0.142936807,0.131992851,0.0175519629,0.0607102501,0.0403521197,0.15968451251350857,C14H11O7N,PPAs,Polyphenol-like,Not Matched,,
304.068331,1366773.4,11,15,9,1,0,0,0,0,0.199389519504492,1,304.067488775216,304.067465447414,305.074741914294,7.71,465112.1,0.0071128044462366,917,CHON,Altamaha_PP48_000107-4_p08,5.0,-4.0,0.0,0.0,0.81818,1.36364,0.09091,0.0,inf,0.0,0.54545,44.75455,0.90909,304.0,0.2721180025,0.1377036628,2.2934473942,0.1640735245,0.11087524,0.0386799667,0.0395876852,0.0192281401,0.20900198074204374,C11H15O9N,PUCs,Tannin-like,Not Matched,,
304.083521,3902203.0,15,15,6,1,0,0,0,0,0.0170078896070757,1,304.082678720776,304.082655563484,305.089932030364,26.44,336628.2,0.020307394662874,919,CHON,Altamaha_PP48_000107-4_p08,9.0,3.0,0.25,0.45455,0.4,1.0,0.06667,0.0,inf,0.0,0.0,60.3,0.46667,304.0,0.2568800363,0.1529621896,2.2783108378,0.1793333743,0.0956291843,0.0539335255,0.0243380531,0.0039774865,0.13611535937041244,C15H15O6N,PUCs,Lignin-like,Not Matched,CRAM,
304.104719,2190082.8,12,19,8,1,0,0,0,0,0.177644210125019,1,304.103876644801,304.103844326234,305.111120793114,13.79,329611.6,0.0113973762420797,921,CHON,Altamaha_PP48_000107-4_p08,4.0,-4.0,0.0,0.0,0.66667,1.58333,0.08333,0.0,inf,0.0,0.0,60.3,0.75,304.0,0.2357736303,0.1740970746,2.2573448963,0.2004700918,0.0745115733,0.0750615293,0.0032154882,0.0171464931,0.17038663153904493,C12H19O8N,N_Ccs,Amino sugar-like,Not Matched,,
304.119906,1485064.3,16,19,5,1,0,0,0,0,0.0916527441788817,1,304.119063590367,304.119074224385,305.126350691265,8.58,492452.9,0.0077284003010209,922,CHON,Altamaha_PP48_000107-4_p08,8.0,3.0,0.2,0.36,0.3125,1.1875,0.0625,0.0,inf,0.0,-0.375,70.9875,0.375,304.0,0.2205356642,0.1893556014,2.2422083398,0.2157299416,0.0592655177,0.0903150881,0.0120341439,0.0323971467,0.11860889510060371,C16H19O5N,PUCs,Lignin-like,Not Matched,CRAM,
305.031158,13040213.0,14,10,8,0,0,0,0,0,0.0323671026251438,1,305.030312320149,305.030300736469,306.037577203349,92.0,329014.2,0.0678623720700691,924,CHO,Altamaha_PP48_000107-4_p08,10.0,2.0,0.33333,0.6,0.57143,0.71429,0.0,0.0,,,0.42857,48.08571,0.57143,305.0,0.3108539383,0.1002647657,2.3385806068,0.1267180851,0.1491008608,0.000927671,0.0775876891,0.0571637083,0.1586253968600892,C14H10O8,PPAs,Polyphenol-like,Not Matched,,
305.034576,2428758.8,11,14,8,0,0,1,0,0,0.144019221211647,2,305.033730307868,305.033705725098,306.040982191978,15.23,301490.1,0.0126394663456843,925,CHOS,Altamaha_PP48_000107-4_p08,5.0,-3.0,0.0,0.0,0.72727,1.27273,0.0,0.0,,,0.36364,49.93636,0.72727,305.0,0.3069411323,0.1041828513,2.3346938408,0.1306365103,0.1451859777,0.0048444808,0.0736718876,0.0532476445,0.1974125764915191,C11H14O8S,PUCs,Tannin-like,Not Matched,,
305.042418,1546585.5,13,10,7,2,0,0,0,0,0.157035315468962,1,305.04157227969,305.04157227969,306.04884874657,8.84,304783.0,0.0080485618324772,926,CHON,Altamaha_PP48_000107-4_p08,10.0,3.0,0.25,0.6,0.53846,0.76923,0.15385,0.0,inf,0.0,0.76923,38.37692,0.69231,305.0,0.2985399438,0.1125953756,2.3263485627,0.1390497641,0.1367803291,0.0132542661,0.0652642672,0.044839461,0.18749630513262935,C13H10O7N2,PPAs,Polyphenol-like,Not Matched,,
305.052258,2200157.0,11,14,10,0,0,0,0,0,0.0257169239471126,1,305.051412244332,305.051412332632,306.058688799512,13.57,379872.8,0.0114498032314784,928,CHO,Altamaha_PP48_000107-4_p08,5.0,-5.0,0.0,0.0,0.90909,1.27273,0.0,0.0,,,0.54545,44.75455,0.90909,305.0,0.2897475322,0.1213996508,2.3176146652,0.1478548026,0.1279832498,0.0220556747,0.0564651243,0.0360397287,0.20719134999711586,C11H14O10,PUCs,Tannin-like,Not Matched,,
305.06753,24732258.0,15,14,7,0,0,0,0,0,0.0281339743487052,1,305.066684189454,305.066684948297,306.073961415177,176.58,331214.4,0.128708763770112,930,CHO,Altamaha_PP48_000107-4_p08,9.0,2.0,0.25,0.47826,0.46667,0.93333,0.0,0.0,,,0.0,60.3,0.46667,305.0,0.2745095661,0.1366581776,2.3024781088,0.1631146524,0.1127371942,0.0373092335,0.0412154921,0.0207890751,0.13534506375913485,C15H14O7,PUCs,Lignin-like,Not Matched,CRAM,
305.070852,3218020.0,12,18,7,0,0,1,0,0,0.0962109731946096,1,305.070006177517,305.070076603617,306.077353070497,20.94,310975.0,0.0167468484271633,931,CHOS,Altamaha_PP48_000107-4_p08,4.0,-3.0,0.0,0.0,0.58333,1.5,0.0,0.0,,,-0.16667,65.05,0.58333,305.0,0.2705967602,0.1405762631,2.2985913428,0.1670330776,0.108822311,0.0412260434,0.0372996906,0.0168730113,0.16260440759881312,C12H18O7S,UAAs,Aliphatic-like,Not Matched,,
305.078845,2896998.8,14,14,6,2,0,0,0,0,0.414976599381182,1,305.077999148794,305.07803674371,306.08531321059,18.61,350725.3,0.0150762269337275,932,CHON,Altamaha_PP48_000107-4_p08,9.0,3.0,0.16667,0.44444,0.42857,1.0,0.14286,0.0,inf,0.0,0.28571,52.15714,0.57143,305.0,0.2621955716,0.1489887874,2.2902460647,0.1754463313,0.1004166624,0.0496358287,0.0288920702,0.0084648277,0.1558166391544783,C14H14O6N2,PUCs,Lignin-like,Proteins,CRAM,
305.088655,2118506.5,12,18,9,0,0,0,0,0,0.0228728346128765,1,305.087809113541,305.087812711082,306.095089177962,12.98,337328.9,0.0110248871192411,934,CHO,Altamaha_PP48_000107-4_p08,4.0,-5.0,0.0,0.0,0.75,1.5,0.0,0.0,,,0.0,60.3,0.75,305.0,0.25340316,0.1577930626,2.2815121673,0.1842513699,0.0916195832,0.0584372373,0.0200929273,0.0003349046,0.16918132969891853,C12H18O9,UAAs,Carbohydrate-like,Not Matched,,
305.103924,22508144.0,16,18,6,0,0,0,0,0,0.0456803801212309,1,305.103078058668,305.103075826757,306.110352293637,160.49,329194.4,0.117134286283107,936,CHO,Altamaha_PP48_000107-4_p08,8.0,2.0,0.2,0.38462,0.375,1.125,0.0,0.0,,,-0.375,70.9875,0.375,305.0,0.2381651939,0.1730515894,2.2663756108,0.1995112197,0.0763735275,0.0736907961,0.0048432952,0.0155855581,0.11802357438902347,C16H18O6,PUCs,Lignin-like,Not Matched,CRAM,
305.107445,1882737.3,13,22,6,0,0,1,0,0,0.149451092411751,1,305.106599046015,305.106478410948,306.113754877828,11.28,301095.3,0.0097979242488445,937,CHOS,Altamaha_PP48_000107-4_p08,3.0,-3.0,0.0,0.0,0.46154,1.69231,0.0,0.0,,,-0.61538,77.83846,0.46154,305.0,0.234252388,0.1769696749,2.2624888449,0.2034296449,0.0724586444,0.0776076059,0.0009274936,0.0195016219,0.13823121185769577,C13H22O6S,UAAs,Aliphatic-like,Not Matched,,
305.140304,9738877.0,17,22,5,0,0,0,0,0,0.0354581984563938,1,305.13945792792,305.139458205231,306.146734672111,68.11,330700.6,0.0506819401277141,941,CHO,Altamaha_PP48_000107-4_p08,7.0,2.0,0.16667,0.31034,0.29412,1.29412,0.0,0.0,,,-0.70588,80.41765,0.29412,305.0,0.2018208217,0.2094450013,2.2302731129,0.2359077869,0.0400098609,0.1100723587,0.0315289018,0.0519601913,0.10463266428266055,C17H22O5,PUCs,Lignin-like,Not Matched,CRAM,
